,index,index.2,index.1,id_x,TimeStamp (sec),sessionId, lapIdx,type, ElapsedTime (sec), latitude, longitude,GPS Speed,ImpellerSpeed, Horizontal (meters),ImpellerDistance, HRCur (bpm),strokeCount, Cadence (stokes/min),totalCaloriesBurned,caloriesPerHour,caloriesPerStroke, StrokeDistance (meters),impellerDistStroke, Stroke500mPace (sec/500m),impellerPace,sessionStrokeIndex,id_y,sessionStrokeId,oarlockSessionId,catch,cycleTime, DriveTime (ms),effectiveLength,finish, AverageDriveForce (lbs), PeakDriveForce (lbs),peakforceangle, Power (watts),driveenergy,slip,timestamp_y,totalLength,wash,GPSSpeed,GPSDistance, StrokeRecoveryTime (ms),cumdist,cum_dist, DriveLength (meters), DragFactor, AverageBoatSpeed (m/s), AverageDriveForce (N), PeakDriveForce (N), Calories (kCal), WorkoutState, Stroke Number,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an,originalvelo
165,165,165,165,909328927,1695314788.824,1201279,1506943,0,412.82499980926514,52.2343842,6.837211,3.21,0.0,1247.22,0.0,0.0,129,19.5,0.0,0.0,0.0,10.0,0.0,155.77374369487254,0.0,296,33574418.0,909328927.0,66003.0,-57.0,2970.0,1090.0,82.0,49.0,58.36042282081373,107.34630931024095,-28.0,151.7,466.7692307692308,8.0,1695314788824.0,106.0,16.0,3.21,1247.22,1880.0,1247.22,1247.22,0.0,0.0,3.21,259.6,477.5,1.0,4.0,143,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,151.7,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.21
166,166,166,166,909328928,1695314791.82,1201279,1506943,0,415.82099986076355,52.2344497,6.8371078,3.22,0.0,1257.35,0.0,0.0,130,20.0,0.0,0.0,0.0,10.1,0.0,155.1189245087903,0.0,298,33574419.0,909328928.0,66003.0,-57.0,2990.0,1090.0,84.0,47.0,59.91160509147479,107.0990193830341,6.0,157.2,471.6,7.0,1695314791820.0,104.0,13.0,3.22,1257.35,1900.0,1257.35,1257.35,0.0,0.0,3.22,266.5,476.4,1.0,4.0,144,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,157.2,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.22
167,167,167,167,909328929,1695314794.82,1201279,1506943,0,418.82099986076355,52.234513,6.8370045,3.25,0.0,1267.31,0.0,0.0,131,20.0,0.0,0.0,0.0,10.0,0.0,154.31067883338477,0.0,300,33574420.0,909328929.0,66003.0,-55.0,2930.0,1050.0,80.0,47.0,58.5402700406005,112.4719550741645,-22.0,150.9,452.7,9.0,1695314794820.0,102.0,13.0,3.25,1267.31,1880.0,1267.31,1267.31,0.0,0.0,3.25,260.4,500.3,1.0,4.0,145,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,150.9,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.25
168,168,168,168,909328930,1695314796.0,1201279,1506943,3,420.00099992752075,52.2345396,6.8369614,3.25,0.0,1271.49,0.0,0.0,131,20.0,0.0,0.0,0.0,4.2,0.0,153.63537205033413,0.0,302,33574420.0,909328929.0,66003.0,-55.0,2930.0,1050.0,80.0,47.0,58.5402700406005,112.4719550741645,-22.0,150.9,452.7,9.0,1695314794820.0,102.0,13.0,3.25,1271.49,1880.0,1271.49,1271.49,0.0,0.0,3.25,260.4,500.3,1.0,4.0,146,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,150.9,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.25
169,169,169,169,909328931,1695314797.82,1201279,1506943,0,421.82099986076355,52.2345761,6.8369007,3.27,0.0,1277.29,0.0,0.0,132,20.0,0.0,0.0,0.0,5.8,0.0,153.4761347932393,0.0,303,33574421.0,909328931.0,66003.0,-55.0,3000.0,1070.0,80.0,48.0,57.50614852682647,108.87501067842868,-17.0,147.3,441.9,8.0,1695314797820.0,103.0,15.0,3.27,1277.29,1930.0,1277.29,1277.29,0.0,0.0,3.27,255.8,484.3,1.0,4.0,146,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,147.3,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.2700000000000005
170,170,170,170,909328932,1695314800.816,1201279,1506943,0,424.81699991226196,52.2346395,6.8368002,3.25,0.0,1287.12,0.0,0.0,133,20.0,0.0,0.0,0.0,9.8,0.0,153.6926147704593,0.0,305,33574422.0,909328932.0,66003.0,-55.0,3020.0,1080.0,82.0,47.0,58.78755996780735,108.51531623885508,-24.0,149.0,447.0,7.0,1695314800816.0,102.0,13.0,3.25,1287.12,1940.0,1287.12,1287.12,0.0,0.0,3.25,261.5,482.7,1.0,4.0,147,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,149.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.25
171,171,171,171,909328933,1695314800.968,1201279,1506943,2,424.9689998626709,52.2346428,6.8367942,3.25,0.0,1287.67,0.0,0.0,133,20.0,0.0,0.0,0.0,0.5,0.0,154.12946875375337,0.0,306,33574422.0,909328932.0,66003.0,-55.0,3020.0,1080.0,82.0,47.0,58.78755996780735,108.51531623885508,-24.0,149.0,447.0,7.0,1695314800816.0,102.0,13.0,3.25,1287.67,1940.0,1287.67,1287.67,0.0,0.0,3.25,261.5,482.7,1.0,4.0,147,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,149.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.25
172,172,172,172,909328934,1695314803.816,1201279,1506943,0,427.81699991226196,52.2347026,6.8366983,3.22,0.0,1297.0,0.0,0.0,134,19.5,0.0,0.0,0.0,9.3,0.0,154.65574033903775,0.0,308,33574423.0,909328934.0,66003.0,-55.0,3020.0,1100.0,83.0,47.0,57.25885859961962,111.70760439007064,-10.0,152.2,468.3076923076923,7.0,1695314803816.0,102.0,12.0,3.22,1297.0,1920.0,1297.0,1297.0,0.0,0.0,3.22,254.7,496.9,1.0,4.0,148,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,152.2,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.22
173,173,173,173,909328935,1695314804.769,1201279,1506943,1,428.7699999809265,52.2347251,6.8366655,3.22,0.0,1300.35,0.0,0.0,134,19.5,0.0,0.0,0.0,3.4,0.0,155.3442455380562,0.0,310,33574423.0,909328934.0,66003.0,-55.0,3020.0,1100.0,83.0,47.0,57.25885859961962,111.70760439007064,-10.0,152.2,468.3076923076923,7.0,1695314803816.0,102.0,12.0,3.22,1300.35,1920.0,1300.35,1300.35,0.0,0.0,3.22,254.7,496.9,1.0,4.0,149,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,152.2,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.22
174,174,174,174,909328936,1695314806.816,1201279,1506943,0,430.81699991226196,52.234767,6.8366003,3.22,0.0,1306.8,0.0,0.0,135,20.0,0.0,0.0,0.0,6.4,0.0,155.65408406668217,0.0,311,33574424.0,909328936.0,66003.0,-55.0,3020.0,1120.0,81.0,48.0,53.369662471730265,99.43303163962214,-18.0,140.5,421.5,7.0,1695314806816.0,103.0,15.0,3.22,1306.8,1900.0,1306.8,1306.8,0.0,0.0,3.22,237.4,442.3,1.0,4.0,149,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,140.5,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.22
175,175,175,175,909328937,1695314809.812,1201279,1506943,0,433.8129999637604,52.2348299,6.8364989,3.2,0.0,1316.64,0.0,0.0,136,20.0,0.0,0.0,0.0,9.8,0.0,155.89358744213067,0.0,313,33574425.0,909328937.0,66003.0,-54.0,2940.0,1060.0,80.0,48.0,58.74259816286065,109.75176587488929,-4.0,151.9,455.7,7.0,1695314809812.0,102.0,15.0,3.2,1316.64,1880.0,1316.64,1316.64,0.0,0.0,3.2,261.3,488.2,1.0,4.0,150,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,151.9,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.2
