,index,index.2,index.1,id_x,TimeStamp (sec),sessionId, lapIdx,type, ElapsedTime (sec), latitude, longitude,GPS Speed,ImpellerSpeed, Horizontal (meters),ImpellerDistance, HRCur (bpm),strokeCount, Cadence (stokes/min),totalCaloriesBurned,caloriesPerHour,caloriesPerStroke, StrokeDistance (meters),impellerDistStroke, Stroke500mPace (sec/500m),impellerPace,sessionStrokeIndex,id_y,sessionStrokeId,oarlockSessionId,catch,cycleTime, DriveTime (ms),effectiveLength,finish, AverageDriveForce (lbs), PeakDriveForce (lbs),peakforceangle, Power (watts),driveenergy,slip,timestamp_y,totalLength,wash,GPSSpeed,GPSDistance, StrokeRecoveryTime (ms),cumdist,cum_dist, DriveLength (meters), DragFactor, AverageBoatSpeed (m/s), AverageDriveForce (N), PeakDriveForce (N), Calories (kCal), WorkoutState, Stroke Number,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an,originalvelo
1284,1284,1284,1284,907805943,1695207066.843,1199251,1504445,6,3038.843999862671,52.2234208,6.8486631,3.47,0.0,9500.14,0.0,0.0,992,21.0,0.0,0.0,0.0,0.0,0.0,144.3623682927746,0.0,2299,33542921.0,907805941.0,65926.0,-56.0,2740.0,1040.0,85.0,48.0,59.21469711480097,102.42299166857757,0.0,160.0,457.14285714285717,6.0,1695207066363.0,104.0,13.0,3.47,9500.14,1700.0,9500.14,9500.14,0.0,0.0,3.47,263.4,455.6,1.0,4.0,1006,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,160.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.47
1285,1285,1285,1285,907805944,1695207066.843,1199251,1504445,7,3038.843999862671,52.2234208,6.8486631,3.47,0.0,9500.14,0.0,0.0,992,21.0,0.0,0.0,0.0,0.0,0.0,144.853014949333,0.0,2300,33542921.0,907805941.0,65926.0,-56.0,2740.0,1040.0,85.0,48.0,59.21469711480097,102.42299166857757,0.0,160.0,457.14285714285717,6.0,1695207066363.0,104.0,13.0,3.47,9500.14,1700.0,9500.14,9500.14,0.0,0.0,3.47,263.4,455.6,1.0,4.0,1006,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,160.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.47
1286,1286,1286,1286,907805945,1695207069.359,1199251,1504445,0,3041.359999895096,52.2234716,6.8485884,3.41,0.0,9507.75,0.0,0.0,993,22.0,0.0,0.0,0.0,7.6,0.0,145.75603846445088,0.0,2302,33542922.0,907805945.0,65926.0,-54.0,2710.0,1030.0,80.0,49.0,59.731757871688,112.3820314642711,-26.0,163.1,444.8181818181818,7.0,1695207069359.0,103.0,16.0,3.41,9507.75,1680.0,9507.75,9507.75,0.0,0.0,3.41,265.7,499.9,1.0,4.0,1007,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,163.1,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.41
1287,1287,1287,1287,907805946,1695207071.89,1199251,1504445,0,3043.891000032425,52.2235362,6.8484954,3.42,0.0,9517.34,0.0,0.0,994,22.0,0.0,0.0,0.0,9.6,0.0,146.9147894221354,0.0,2304,33542923.0,907805946.0,65926.0,-55.0,2760.0,1020.0,81.0,47.0,61.17053562998233,112.53939778158455,-23.0,162.9,444.27272727272725,7.0,1695207071890.0,102.0,14.0,3.42,9517.34,1740.0,9517.34,9517.34,0.0,0.0,3.42,272.1,500.6000000000001,1.0,4.0,1008,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,162.9,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.42
1288,1288,1288,1288,907805947,1695207074.492,1199251,1504445,0,3046.4930000305176,52.2235974,6.8484089,3.39,0.0,9526.35,0.0,0.0,995,21.5,0.0,0.0,0.0,9.0,0.0,147.6264730693527,0.0,2306,33542924.0,907805947.0,65926.0,-56.0,2810.0,1110.0,83.0,50.0,56.92164506251939,110.89829190103008,-13.0,161.7,451.25581395348837,7.0,1695207074492.0,106.0,16.0,3.39,9526.35,1700.0,9526.35,9526.35,0.0,0.0,3.39,253.2,493.3,1.0,4.0,1009,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,161.7,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.39
1289,1289,1289,1289,907805948,1695207077.296,1199251,1504445,0,3049.2969999313354,52.2236618,6.848316,3.35,0.0,9535.92,0.0,0.0,996,22.0,0.0,0.0,0.0,9.6,0.0,147.88921753159474,0.0,2308,33542925.0,907805948.0,65926.0,-55.0,2730.0,990.0,84.0,50.0,63.8682439267842,110.313788436723,-9.0,170.0,463.6363636363636,5.0,1695207077296.0,105.0,16.0,3.35,9535.92,1740.0,9535.92,9535.92,0.0,0.0,3.35,284.1,490.7,1.0,4.0,1010,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,170.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.35
1290,1290,1290,1290,907805949,1695207080.109,1199251,1504445,0,3052.109999895096,52.2237264,6.8482221,3.38,0.0,9545.54,0.0,0.0,997,21.5,0.0,0.0,0.0,9.6,0.0,147.7435530085962,0.0,2310,33542926.0,907805949.0,65926.0,-55.0,2830.0,1050.0,84.0,48.0,60.8782838978288,112.02233702469752,-8.0,167.8,468.27906976744185,7.0,1695207080109.0,103.0,12.0,3.38,9545.54,1780.0,9545.54,9545.54,0.0,0.0,3.38,270.8,498.3,1.0,4.0,1011,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,167.8,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.38
1291,1291,1291,1291,907805950,1695207082.894,1199251,1504445,0,3054.8949999809265,52.2237926,6.8481297,3.42,0.0,9555.24,0.0,0.0,998,22.0,0.0,0.0,0.0,9.7,0.0,147.71898860453538,0.0,2312,33542927.0,907805950.0,65926.0,-57.0,2690.0,970.0,85.0,47.0,70.76988098610231,131.37839405425092,-15.0,192.9,526.0909090909091,5.0,1695207082894.0,104.0,14.0,3.42,9555.24,1720.0,9555.24,9555.24,0.0,0.0,3.42,314.8,584.4,1.0,4.0,1012,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,192.9,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.42
1292,1292,1292,1292,907805951,1695207085.695,1199251,1504445,0,3057.6959998607635,52.2238545,6.8480316,3.41,0.0,9564.85,0.0,0.0,999,22.0,0.0,0.0,0.0,9.6,0.0,146.8848956544964,0.0,2314,33542928.0,907805951.0,65926.0,-54.0,2830.0,1070.0,79.0,45.0,53.796799618723895,98.3089865159547,-24.0,145.4,396.54545454545456,6.0,1695207085695.0,99.0,14.0,3.41,9564.85,1760.0,9564.85,9564.85,0.0,0.0,3.41,239.3,437.3,1.0,4.0,1013,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,145.4,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.41
1293,1293,1293,1293,907805952,1695207088.0,1199251,1504445,3,3060.0009999275208,52.2239074,6.8479487,3.41,0.0,9573.01,0.0,0.0,999,22.0,0.0,0.0,0.0,8.2,0.0,145.35798336248902,0.0,2316,33542928.0,907805951.0,65926.0,-54.0,2830.0,1070.0,79.0,45.0,53.796799618723895,98.3089865159547,-24.0,145.4,396.54545454545456,6.0,1695207085695.0,99.0,14.0,3.41,9573.01,1760.0,9573.01,9573.01,0.0,0.0,3.41,239.3,437.3,1.0,4.0,1013,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,145.4,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.41
1294,1294,1294,1294,907805953,1695207088.5,1199251,1504445,0,3060.5009999275208,52.2239184,6.8479312,3.45,0.0,9574.72,0.0,0.0,1000,21.5,0.0,0.0,0.0,1.7,0.0,144.02932960893875,0.0,2317,33542929.0,907805953.0,65926.0,-54.0,2700.0,990.0,82.0,49.0,60.091452311261584,107.95329367702136,-3.0,163.4,456.0,6.0,1695207088500.0,103.0,15.0,3.45,9574.72,1710.0,9574.72,9574.72,0.0,0.0,3.45,267.3,480.2,1.0,4.0,1014,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,163.4,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.45
1295,1295,1295,1295,907805954,1695207091.093,1199251,1504445,0,3063.093999862671,52.2239803,6.8478362,3.53,0.0,9584.18,0.0,0.0,1001,21.5,0.0,0.0,0.0,9.5,0.0,142.40272229619788,0.0,2319,33542930.0,907805954.0,65926.0,-55.0,2780.0,1000.0,84.0,48.0,62.02480992396959,108.87501067842868,-25.0,163.8,457.1162790697674,5.0,1695207091093.0,103.0,14.0,3.53,9584.18,1780.0,9584.18,9584.18,0.0,0.0,3.53,275.9,484.3,1.0,4.0,1015,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,163.8,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.53
1296,1296,1296,1296,907805955,1695207093.894,1199251,1504445,0,3065.8949999809265,52.224047,6.8477375,3.58,0.0,9594.2,0.0,0.0,1002,22.0,0.0,0.0,0.0,10.0,0.0,140.49385719498866,0.0,2321,33542931.0,907805955.0,65926.0,-56.0,2730.0,960.0,85.0,49.0,65.98144875927899,113.3037484656784,-22.0,174.9,477.0,5.0,1695207093894.0,105.0,15.0,3.58,9594.2,1770.0,9594.2,9594.2,0.0,0.0,3.58,293.5,504.0,1.0,4.0,1016,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,174.9,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.58
1297,1297,1297,1297,907805956,1695207095.449,1199251,1504445,1,3067.449999809265,52.2240872,6.8476791,3.58,0.0,9600.19,0.0,0.0,1002,22.0,0.0,0.0,0.0,6.0,0.0,138.95572666025046,0.0,2323,33542931.0,907805955.0,65926.0,-56.0,2730.0,960.0,85.0,49.0,65.98144875927899,113.3037484656784,-22.0,174.9,477.0,5.0,1695207093894.0,105.0,15.0,3.58,9600.19,1770.0,9600.19,9600.19,0.0,0.0,3.58,293.5,504.0,1.0,4.0,1016,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,174.9,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.58
1298,1298,1298,1298,907805957,1695207096.699,1199251,1504445,0,3068.699999809265,52.2241155,6.8476384,3.62,0.0,9604.39,0.0,0.0,1003,21.5,0.0,0.0,0.0,4.2,0.0,138.03241072709042,0.0,2324,33542932.0,907805957.0,65926.0,-56.0,2850.0,1060.0,86.0,48.0,59.731757871688,112.3820314642711,-23.0,169.1,471.90697674418607,6.0,1695207096699.0,104.0,12.0,3.62,9604.39,1790.0,9604.39,9604.39,0.0,0.0,3.62,265.7,499.9,1.0,4.0,1017,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,169.1,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.62
1299,1299,1299,1299,907805958,1695207099.363,1199251,1504445,0,3071.3639998435974,52.2241751,6.8475519,3.62,0.0,9613.27,0.0,0.0,1004,22.0,0.0,0.0,0.0,8.9,0.0,138.25050272910104,0.0,2326,33542933.0,907805958.0,65926.0,-55.0,2650.0,970.0,82.0,48.0,65.44190709991862,114.83244983386614,-16.0,178.5,486.8181818181818,6.0,1695207099363.0,103.0,15.0,3.62,9613.27,1680.0,9613.27,9613.27,0.0,0.0,3.62,291.1,510.8,1.0,4.0,1018,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,178.5,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.62
1300,1300,1300,1300,907805959,1695207102.367,1199251,1504445,0,3074.3680000305176,52.2242452,6.8474511,3.6,0.0,9623.67,0.0,0.0,1005,22.0,0.0,0.0,0.0,10.4,0.0,139.6276595744683,0.0,2328,33542934.0,907805959.0,65926.0,-55.0,2760.0,1080.0,84.0,48.0,58.5402700406005,107.75096555476124,-25.0,168.8,460.3636363636364,5.0,1695207102367.0,103.0,14.0,3.6,9623.67,1680.0,9623.67,9623.67,0.0,0.0,3.6,260.4,479.3,1.0,4.0,1019,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,168.8,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.6
1301,1301,1301,1301,907805960,1695207104.898,1199251,1504445,0,3076.898999929428,52.2243092,6.8473588,3.56,0.0,9633.18,0.0,0.0,1006,22.0,0.0,0.0,0.0,9.5,0.0,141.5632009216931,0.0,2330,33542935.0,907805960.0,65926.0,-56.0,2760.0,1070.0,86.0,48.0,60.586032165675256,107.03157667561408,-8.0,169.9,463.3636363636364,4.0,1695207104898.0,104.0,14.0,3.56,9633.18,1690.0,9633.18,9633.18,0.0,0.0,3.56,269.5,476.1000000000001,1.0,4.0,1020,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,169.9,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.56
1302,1302,1302,1302,907805961,1695207107.691,1199251,1504445,0,3079.691999912262,52.2243734,6.8472661,3.45,0.0,9642.72,0.0,0.0,1007,21.5,0.0,0.0,0.0,9.5,0.0,144.32989690721672,0.0,2332,33542936.0,907805961.0,65926.0,-55.0,2770.0,1010.0,81.0,48.0,61.10309292256228,111.16806273071026,-21.0,158.9,443.4418604651163,7.0,1695207107691.0,103.0,15.0,3.45,9642.72,1760.0,9642.72,9642.72,0.0,0.0,3.45,271.8,494.5,1.0,4.0,1021,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,158.9,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.45
1303,1303,1303,1303,907805962,1695207110.496,1199251,1504445,0,3082.496999979019,52.2244386,6.8471752,3.37,0.0,9652.26,0.0,0.0,1008,21.5,0.0,0.0,0.0,9.5,0.0,146.75984752223656,0.0,2334,33542937.0,907805962.0,65926.0,-54.0,2910.0,1130.0,74.0,45.0,50.6269923699817,104.3788301837589,-23.0,136.0,379.5348837209302,10.0,1695207110496.0,99.0,15.0,3.37,9652.26,1780.0,9652.26,9652.26,0.0,0.0,3.37,225.2,464.3,1.0,4.0,1022,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,136.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.37
1304,1304,1304,1304,907805963,1695207111.648,1199251,1504445,2,3083.648999929428,52.2244666,6.8471361,3.37,0.0,9656.36,0.0,0.0,1008,21.5,0.0,0.0,0.0,4.1,0.0,148.6964917927263,0.0,2336,33542937.0,907805962.0,65926.0,-54.0,2910.0,1130.0,74.0,45.0,50.6269923699817,104.3788301837589,-23.0,136.0,379.5348837209302,10.0,1695207110496.0,99.0,15.0,3.37,9656.36,1780.0,9656.36,9656.36,0.0,0.0,3.37,225.2,464.3,1.0,4.0,1022,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,136.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.37
1305,1305,1305,1305,907805964,1695207113.3,1199251,1504445,0,3085.300999879837,52.224503,6.8470845,3.34,0.0,9661.73,0.0,0.0,1009,21.5,0.0,0.0,0.0,5.4,0.0,149.48747152619612,0.0,2337,33542938.0,907805964.0,65926.0,-54.0,2670.0,1080.0,79.0,50.0,52.6053117876364,96.7578042452936,-13.0,147.3,411.06976744186045,7.0,1695207113300.0,104.0,18.0,3.34,9661.73,1590.0,9661.73,9661.73,0.0,0.0,3.34,234.0,430.4,1.0,4.0,1023,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,147.3,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.3400000000000003
1306,1306,1306,1306,907805965,1695207116.093,1199251,1504445,0,3088.093999862671,52.2245678,6.8469925,3.37,0.0,9671.29,0.0,0.0,1010,21.5,0.0,0.0,0.0,9.6,0.0,148.74628134296665,0.0,2339,33542939.0,907805965.0,65926.0,-55.0,2830.0,990.0,83.0,47.0,63.508549487210615,109.72928497241594,-12.0,159.2,444.27906976744185,5.0,1695207116093.0,102.0,14.0,3.37,9671.29,1840.0,9671.29,9671.29,0.0,0.0,3.37,282.5,488.1,1.0,4.0,1024,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,159.2,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.37
1307,1307,1307,1307,907805966,1695207118.0,1199251,1504445,3,3090.0009999275208,52.2246117,6.84693,3.37,0.0,9677.77,0.0,0.0,1010,21.5,0.0,0.0,0.0,6.5,0.0,147.53218884120193,0.0,2341,33542939.0,907805965.0,65926.0,-55.0,2830.0,990.0,83.0,47.0,63.508549487210615,109.72928497241594,-12.0,159.2,444.27906976744185,5.0,1695207116093.0,102.0,14.0,3.37,9677.77,1840.0,9677.77,9677.77,0.0,0.0,3.37,282.5,488.1,1.0,4.0,1024,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,159.2,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.37
1308,1308,1308,1308,907805967,1695207118.917,1199251,1504445,0,3090.917999982834,52.2246331,6.8468983,3.42,0.0,9680.99,0.0,0.0,1011,21.5,0.0,0.0,0.0,3.2,0.0,146.43608793772367,0.0,2342,33542940.0,907805967.0,65926.0,-55.0,2780.0,1020.0,83.0,48.0,60.31626133599507,107.43623292013434,-22.0,160.9,449.0232558139535,5.0,1695207118917.0,103.0,15.0,3.42,9680.99,1760.0,9680.99,9680.99,0.0,0.0,3.42,268.3,477.9,1.0,4.0,1025,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,160.9,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.42
1309,1309,1309,1309,907805968,1695207121.699,1199251,1504445,0,3093.699999809265,52.2246986,6.8468011,3.46,0.0,9690.84,0.0,0.0,1012,21.5,0.0,0.0,0.0,9.9,0.0,145.2720549392501,0.0,2344,33542941.0,907805968.0,65926.0,-54.0,2860.0,1150.0,74.0,46.0,49.07581009932063,106.8067676508806,-24.0,140.9,393.2093023255814,10.0,1695207121699.0,100.0,16.0,3.46,9690.84,1710.0,9690.84,9690.84,0.0,0.0,3.46,218.3,475.1000000000001,1.0,4.0,1026,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,140.9,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.46
1310,1310,1310,1310,907805969,1695207124.25,1199251,1504445,1,3096.2509999275208,52.2247586,6.8467086,3.46,0.0,9700.03,0.0,0.0,1012,21.5,0.0,0.0,0.0,9.2,0.0,144.74046968595724,0.0,2346,33542941.0,907805968.0,65926.0,-54.0,2860.0,1150.0,74.0,46.0,49.07581009932063,106.8067676508806,-24.0,140.9,393.2093023255814,10.0,1695207121699.0,100.0,16.0,3.46,9700.03,1710.0,9700.03,9700.03,0.0,0.0,3.46,218.3,475.1000000000001,1.0,4.0,1027,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,140.9,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.46
1311,1311,1311,1311,907805970,1695207124.503,1199251,1504445,0,3096.5039999485016,52.2247617,6.8467044,3.46,0.0,9700.48,0.0,0.0,1013,21.0,0.0,0.0,0.0,0.4,0.0,144.69332531569475,0.0,2347,33542942.0,907805970.0,65926.0,-55.0,2770.0,1000.0,83.0,49.0,64.63259461087806,115.34951059075316,-22.0,171.8,490.85714285714283,6.0,1695207124503.0,104.0,15.0,3.46,9700.48,1770.0,9700.48,9700.48,0.0,0.0,3.46,287.5,513.1,1.0,4.0,1027,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,171.8,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.46
1312,1312,1312,1312,907805971,1695207127.296,1199251,1504445,0,3099.2969999313354,52.2248271,6.8466065,3.46,0.0,9710.36,0.0,0.0,1014,22.0,0.0,0.0,0.0,9.9,0.0,144.89117481026176,0.0,2349,33542943.0,907805971.0,65926.0,-57.0,2730.0,1030.0,89.0,46.0,64.02561024409763,112.06729882964422,2.0,180.5,492.27272727272725,5.0,1695207127296.0,103.0,9.0,3.46,9710.36,1700.0,9710.36,9710.36,0.0,0.0,3.46,284.8,498.5,1.0,4.0,1028,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,180.5,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.46
1313,1313,1313,1313,907805972,1695207129.898,1199251,1504445,0,3101.898999929428,52.2248846,6.8465179,3.45,0.0,9719.16,0.0,0.0,1015,22.5,0.0,0.0,0.0,8.8,0.0,144.02932960893875,0.0,2351,33542944.0,907805972.0,65926.0,-55.0,2750.0,1150.0,82.0,47.0,52.15569373816943,116.74332654410075,-12.0,165.8,442.1333333333333,8.0,1695207129898.0,102.0,12.0,3.45,9719.16,1600.0,9719.16,9719.16,0.0,0.0,3.45,232.0,519.3,1.0,4.0,1029,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,165.8,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.45
1314,1314,1314,1314,907805973,1695207132.582,1199251,1504445,0,3104.582999944687,52.2249455,6.8464205,3.47,0.0,9728.65,0.0,0.0,1016,22.5,0.0,0.0,0.0,9.5,0.0,142.34831585304252,0.0,2353,33542945.0,907805973.0,65926.0,-55.0,2590.0,1010.0,81.0,47.0,57.596072136719854,101.2090229350167,-22.0,165.0,440.0,6.0,1695207132582.0,102.0,15.0,3.47,9728.65,1580.0,9728.65,9728.65,0.0,0.0,3.47,256.2,450.2,1.0,4.0,1030,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,165.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.47
1315,1315,1315,1315,907805974,1695207135.367,1199251,1504445,0,3107.3680000305176,52.2250076,6.8463227,3.56,0.0,9738.26,0.0,0.0,1017,22.0,0.0,0.0,0.0,9.6,0.0,140.68209500609032,0.0,2355,33542946.0,907805974.0,65926.0,-56.0,2670.0,980.0,83.0,47.0,61.95736721654954,111.77504709749068,-16.0,168.4,459.27272727272725,5.0,1695207135367.0,103.0,15.0,3.56,9738.26,1690.0,9738.26,9738.26,0.0,0.0,3.56,275.6,497.19999999999993,1.0,4.0,1031,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,168.4,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.56
1316,1316,1316,1316,907805975,1695207137.906,1199251,1504445,0,3109.9069998264313,52.2250742,6.8462221,3.66,0.0,9748.36,0.0,0.0,1018,23.0,0.0,0.0,0.0,10.1,0.0,138.73540575601808,0.0,2357,33542947.0,907805975.0,65926.0,-56.0,2610.0,980.0,86.0,46.0,64.63259461087806,112.4719550741645,-13.0,186.3,486.0,5.0,1695207137906.0,102.0,11.0,3.66,9748.36,1630.0,9748.36,9748.36,0.0,0.0,3.66,287.5,500.3,1.0,4.0,1032,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,186.3,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.6600000000000006
1317,1317,1317,1317,907805976,1695207140.5,1199251,1504445,0,3112.5009999275208,52.2251377,6.8461279,3.65,0.0,9757.91,0.0,0.0,1019,23.5,0.0,0.0,0.0,9.5,0.0,137.01230145078844,0.0,2359,33542948.0,907805976.0,65926.0,-55.0,2500.0,940.0,84.0,47.0,67.08301298047309,119.48599664584935,-21.0,192.9,492.51063829787233,4.0,1695207140500.0,102.0,14.0,3.65,9757.91,1560.0,9757.91,9757.91,0.0,0.0,3.65,298.4,531.5,1.0,4.0,1033,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,192.9,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.65
1318,1318,1318,1318,907805977,1695207142.902,1199251,1504445,0,3114.9029998779297,52.2251944,6.8460405,3.64,0.0,9766.59,0.0,0.0,1020,25.0,0.0,0.0,0.0,8.7,0.0,135.8695652173915,0.0,2361,33542949.0,907805977.0,65926.0,-54.0,2500.0,1020.0,80.0,45.0,55.797599938851945,104.28890657386548,-24.0,170.0,408.0,6.0,1695207142902.0,99.0,13.0,3.64,9766.59,1480.0,9766.59,9766.59,0.0,0.0,3.64,248.2,463.9,1.0,4.0,1034,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,170.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.64
1319,1319,1319,1319,907805978,1695207145.312,1199251,1504445,0,3117.3129999637604,52.2252543,6.8459556,3.7,0.0,9775.42,0.0,0.0,1021,23.5,0.0,0.0,0.0,8.8,0.0,135.68441332644164,0.0,2363,33542950.0,907805978.0,65926.0,-55.0,2470.0,960.0,83.0,48.0,65.95896785680564,115.2820678833331,-25.0,195.4,498.8936170212766,6.0,1695207145312.0,103.0,14.0,3.7,9775.42,1510.0,9775.42,9775.42,0.0,0.0,3.7,293.4,512.8,1.0,4.0,1035,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,195.4,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.7
1320,1320,1320,1320,907805979,1695207147.906,1199251,1504445,0,3119.9069998264313,52.2253178,6.8458635,3.69,0.0,9784.88,0.0,0.0,1022,24.0,0.0,0.0,0.0,9.5,0.0,136.0359935927638,0.0,2365,33542951.0,907805979.0,65926.0,-55.0,2500.0,940.0,83.0,48.0,63.9132057317309,115.73168593280008,3.0,185.5,463.75,6.0,1695207147906.0,103.0,14.0,3.69,9784.88,1560.0,9784.88,9784.88,0.0,0.0,3.69,284.3,514.8,1.0,4.0,1036,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,185.5,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.69
1321,1321,1321,1321,907805980,1695207148.0,1199251,1504445,3,3120.0009999275208,52.2253178,6.8458635,3.69,0.0,9784.88,0.0,0.0,1022,24.0,0.0,0.0,0.0,0.0,0.0,135.61590756983355,0.0,2366,33542951.0,907805979.0,65926.0,-55.0,2500.0,940.0,83.0,48.0,63.9132057317309,115.73168593280008,3.0,185.5,463.75,6.0,1695207147906.0,103.0,14.0,3.69,9784.88,1560.0,9784.88,9784.88,0.0,0.0,3.69,284.3,514.8,1.0,4.0,1036,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,185.5,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.69
